"province","date","value","value_daily"
"NL",2021-01-19,396,0
"NL",2021-01-20,396,0
"NL",2021-01-21,397,1
"NL",2021-01-22,398,1
"NL",2021-01-23,398,0
"NL",2021-01-24,398,0
"NL",2021-01-25,398,0
"NL",2021-01-26,398,0
"NL",2021-01-27,400,2
"NL",2021-01-28,404,4
"NL",2021-01-29,408,4
"NL",2021-01-30,408,0
"NL",2021-01-31,408,0
"NS",2020-01-25,0,0
"NS",2020-01-26,0,0
"NS",2020-01-27,0,0
"NS",2020-01-28,0,0
"NS",2020-01-29,0,0
"NS",2020-01-30,0,0
"NS",2020-01-31,0,0
"NS",2020-02-01,0,0
"NS",2020-02-02,0,0
"NS",2020-02-03,0,0
"NS",2020-02-04,0,0
"NS",2020-02-05,0,0
"NS",2020-02-06,0,0
"NS",2020-02-07,0,0
"NS",2020-02-08,0,0
"NS",2020-02-09,0,0
"NS",2020-02-10,0,0
"NS",2020-02-11,0,0
"NS",2020-02-12,0,0
"NS",2020-02-13,0,0
"NS",2020-02-14,0,0
"NS",2020-02-15,0,0
"NS",2020-02-16,0,0
"NS",2020-02-17,0,0
"NS",2020-02-18,0,0
"NS",2020-02-19,0,0
"NS",2020-02-20,0,0
"NS",2020-02-21,0,0
"NS",2020-02-22,0,0
"NS",2020-02-23,0,0
"NS",2020-02-24,0,0
"NS",2020-02-25,0,0
"NS",2020-02-26,0,0
"NS",2020-02-27,0,0
"NS",2020-02-28,0,0
"NS",2020-02-29,0,0
"NS",2020-03-01,0,0
"NS",2020-03-02,0,0
"NS",2020-03-03,0,0
"NS",2020-03-04,0,0
"NS",2020-03-05,0,0
"NS",2020-03-06,0,0
"NS",2020-03-07,0,0
"NS",2020-03-08,0,0
"NS",2020-03-09,0,0
"NS",2020-03-10,0,0
"NS",2020-03-11,0,0
"NS",2020-03-12,0,0
"NS",2020-03-13,0,0
"NS",2020-03-14,0,0
"NS",2020-03-15,3,3
"NS",2020-03-16,5,2
"NS",2020-03-17,7,2
"NS",2020-03-18,12,5
"NS",2020-03-19,14,2
"NS",2020-03-20,15,1
"NS",2020-03-21,21,6
"NS",2020-03-22,28,7
"NS",2020-03-23,41,13
"NS",2020-03-24,51,10
"NS",2020-03-25,68,17
"NS",2020-03-26,73,5
"NS",2020-03-27,90,17
"NS",2020-03-28,110,20
"NS",2020-03-29,122,12
"NS",2020-03-30,127,5
"NS",2020-03-31,147,20
"NS",2020-04-01,173,26
"NS",2020-04-02,193,20
"NS",2020-04-03,207,14
"NS",2020-04-04,236,29
"NS",2020-04-05,262,26
"NS",2020-04-06,293,31
"NS",2020-04-07,310,17
"NS",2020-04-08,342,32
"NS",2020-04-09,373,31
"NS",2020-04-10,407,34
"NS",2020-04-11,428,21
"NS",2020-04-12,445,17
"NS",2020-04-13,474,29
"NS",2020-04-14,517,43
"NS",2020-04-15,549,32
"NS",2020-04-16,579,30
"NS",2020-04-17,606,27
"NS",2020-04-18,649,43
"NS",2020-04-19,675,26
"NS",2020-04-20,721,46
"NS",2020-04-21,737,16
"NS",2020-04-22,772,35
"NS",2020-04-23,827,55
"NS",2020-04-24,850,23
"NS",2020-04-25,865,15
"NS",2020-04-26,873,8
"NS",2020-04-27,900,27
"NS",2020-04-28,915,15
"NS",2020-04-29,935,20
"NS",2020-04-30,947,12
"NS",2020-05-01,959,12
"NS",2020-05-02,963,4
"NS",2020-05-03,971,8
"NS",2020-05-04,985,14
"NS",2020-05-05,991,6
"NS",2020-05-06,998,7
"NS",2020-05-07,1007,9
"NS",2020-05-08,1008,1
"NS",2020-05-09,1011,3
"NS",2020-05-10,1018,7
"NS",2020-05-11,1019,1
"NS",2020-05-12,1020,1
"NS",2020-05-13,1024,4
"NS",2020-05-14,1026,2
"NS",2020-05-15,1034,8
"NS",2020-05-16,1037,3
"NS",2020-05-17,1040,3
"NS",2020-05-18,1043,3
"NS",2020-05-19,1044,1
"NS",2020-05-20,1045,1
"NS",2020-05-21,1046,1
"NS",2020-05-22,1047,1
"NS",2020-05-23,1048,1
"NS",2020-05-24,1049,1
"NS",2020-05-25,1050,1
"NS",2020-05-26,1052,2
"NS",2020-05-27,1053,1
"NS",2020-05-28,1055,2
"NS",2020-05-29,1055,0
"NS",2020-05-30,1056,1
"NS",2020-05-31,1056,0
"NS",2020-06-01,1057,1
"NS",2020-06-02,1057,0
"NS",2020-06-03,1058,1
"NS",2020-06-04,1058,0
"NS",2020-06-05,1058,0
"NS",2020-06-06,1058,0
"NS",2020-06-07,1059,1
"NS",2020-06-08,1059,0
"NS",2020-06-09,1060,1
"NS",2020-06-10,1061,1
"NS",2020-06-11,1061,0
"NS",2020-06-12,1061,0
"NS",2020-06-13,1061,0
"NS",2020-06-14,1061,0
"NS",2020-06-15,1061,0
"NS",2020-06-16,1061,0
"NS",2020-06-17,1061,0
"NS",2020-06-18,1061,0
"NS",2020-06-19,1061,0
"NS",2020-06-20,1061,0
"NS",2020-06-21,1061,0
"NS",2020-06-22,1061,0
"NS",2020-06-23,1061,0
"NS",2020-06-24,1061,0
"NS",2020-06-25,1061,0
"NS",2020-06-26,1061,0
"NS",2020-06-27,1061,0
"NS",2020-06-28,1061,0
"NS",2020-06-29,1061,0
"NS",2020-06-30,1062,1
"NS",2020-07-01,1063,1
"NS",2020-07-02,1064,1
"NS",2020-07-03,1064,0
"NS",2020-07-04,1064,0
"NS",2020-07-05,1064,0
"NS",2020-07-06,1065,1
"NS",2020-07-07,1065,0
"NS",2020-07-08,1066,1
"NS",2020-07-09,1066,0
"NS",2020-07-10,1066,0
"NS",2020-07-11,1066,0
"NS",2020-07-12,1066,0
"NS",2020-07-13,1066,0
"NS",2020-07-14,1066,0
"NS",2020-07-15,1067,1
"NS",2020-07-16,1067,0
"NS",2020-07-17,1067,0
"NS",2020-07-18,1067,0
"NS",2020-07-19,1067,0
"NS",2020-07-20,1067,0
"NS",2020-07-21,1067,0
"NS",2020-07-22,1067,0
"NS",2020-07-23,1067,0
"NS",2020-07-24,1067,0
"NS",2020-07-25,1067,0
"NS",2020-07-26,1067,0
"NS",2020-07-27,1067,0
"NS",2020-07-28,1067,0
"NS",2020-07-29,1067,0
"NS",2020-07-30,1067,0
"NS",2020-07-31,1069,2
"NS",2020-08-01,1069,0
"NS",2020-08-02,1071,2
"NS",2020-08-03,1071,0
"NS",2020-08-04,1071,0
"NS",2020-08-05,1071,0
"NS",2020-08-06,1071,0
"NS",2020-08-07,1071,0
"NS",2020-08-08,1071,0
"NS",2020-08-09,1071,0
"NS",2020-08-10,1071,0
"NS",2020-08-11,1071,0
"NS",2020-08-12,1071,0
"NS",2020-08-13,1071,0
"NS",2020-08-14,1072,1
"NS",2020-08-15,1074,2
"NS",2020-08-16,1074,0
"NS",2020-08-17,1075,1
"NS",2020-08-18,1075,0
"NS",2020-08-19,1076,1
"NS",2020-08-20,1077,1
"NS",2020-08-21,1077,0
"NS",2020-08-22,1078,1
"NS",2020-08-23,1080,2
"NS",2020-08-24,1080,0
"NS",2020-08-25,1080,0
"NS",2020-08-26,1081,1
"NS",2020-08-27,1081,0
"NS",2020-08-28,1083,2
"NS",2020-08-29,1083,0
"NS",2020-08-30,1083,0
"NS",2020-08-31,1085,2
"NS",2020-09-01,1085,0
"NS",2020-09-02,1085,0
"NS",2020-09-03,1085,0
"NS",2020-09-04,1085,0
"NS",2020-09-05,1085,0
"NS",2020-09-06,1085,0
"NS",2020-09-07,1086,1
"NS",2020-09-08,1086,0
"NS",2020-09-09,1086,0
"NS",2020-09-10,1086,0
"NS",2020-09-11,1086,0
"NS",2020-09-12,1086,0
"NS",2020-09-13,1086,0
"NS",2020-09-14,1086,0
"NS",2020-09-15,1086,0
"NS",2020-09-16,1086,0
"NS",2020-09-17,1086,0
"NS",2020-09-18,1086,0
"NS",2020-09-19,1086,0
"NS",2020-09-20,1086,0
"NS",2020-09-21,1086,0
"NS",2020-09-22,1087,1
"NS",2020-09-23,1087,0
"NS",2020-09-24,1087,0
"NS",2020-09-25,1087,0
"NS",2020-09-26,1087,0
"NS",2020-09-27,1087,0
"NS",2020-09-28,1087,0
"NS",2020-09-29,1087,0
"NS",2020-09-30,1088,1
"NS",2020-10-01,1088,0
"NS",2020-10-02,1089,1
"NS",2020-10-03,1089,0
"NS",2020-10-04,1089,0
"NS",2020-10-05,1089,0
"NS",2020-10-06,1089,0
"NS",2020-10-07,1089,0
"NS",2020-10-08,1089,0
"NS",2020-10-09,1089,0
"NS",2020-10-10,1092,3
"NS",2020-10-11,1092,0
"NS",2020-10-12,1092,0
"NS",2020-10-13,1092,0
"NS",2020-10-14,1092,0
"NS",2020-10-15,1092,0
"NS",2020-10-16,1093,1
"NS",2020-10-17,1095,2
"NS",2020-10-18,1097,2
"NS",2020-10-19,1097,0
"NS",2020-10-20,1097,0
"NS",2020-10-21,1097,0
"NS",2020-10-22,1097,0
"NS",2020-10-23,1097,0
"NS",2020-10-24,1100,3
"NS",2020-10-25,1100,0
"NS",2020-10-26,1101,1
"NS",2020-10-27,1102,1
"NS",2020-10-28,1102,0
"NS",2020-10-29,1102,0
"NS",2020-10-30,1104,2
"NS",2020-10-31,1109,5
"NS",2020-11-01,1111,2
"NS",2020-11-02,1113,2
"NS",2020-11-03,1114,1
"NS",2020-11-04,1118,4
"NS",2020-11-05,1119,1
"NS",2020-11-06,1121,2
"NS",2020-11-07,1125,4
"NS",2020-11-08,1128,3
"NS",2020-11-09,1129,1
"NS",2020-11-10,1132,3
"NS",2020-11-11,1134,2
"NS",2020-11-12,1134,0
"NS",2020-11-13,1136,2
"NS",2020-11-14,1142,6
"NS",2020-11-15,1144,2
"NS",2020-11-16,1146,2
"NS",2020-11-17,1151,5
"NS",2020-11-18,1154,3
"NS",2020-11-19,1155,1
"NS",2020-11-20,1160,5
"NS",2020-11-21,1168,8
"NS",2020-11-22,1179,11
"NS",2020-11-23,1190,11
"NS",2020-11-24,1227,37
"NS",2020-11-25,1243,16
"NS",2020-11-26,1257,14
"NS",2020-11-27,1265,8
"NS",2020-11-28,1279,14
"NS",2020-11-29,1289,10
"NS",2020-11-30,1305,16
"NS",2020-12-01,1315,10
"NS",2020-12-02,1332,17
"NS",2020-12-03,1343,11
"NS",2020-12-04,1358,15
"NS",2020-12-05,1364,6
"NS",2020-12-06,1368,4
"NS",2020-12-07,1376,8
"NS",2020-12-08,1383,7
"NS",2020-12-09,1389,6
"NS",2020-12-10,1393,4
"NS",2020-12-11,1402,9
"NS",2020-12-12,1409,7
"NS",2020-12-13,1415,6
"NS",2020-12-14,1420,5
"NS",2020-12-15,1426,6
"NS",2020-12-16,1430,4
"NS",2020-12-17,1436,6
"NS",2020-12-18,1441,5
"NS",2020-12-19,1443,2
"NS",2020-12-20,1445,2
"NS",2020-12-21,1447,2
"NS",2020-12-22,1454,7
"NS",2020-12-23,1458,4
"NS",2020-12-24,1465,7
"NS",2020-12-25,1465,0
"NS",2020-12-26,1474,9
"NS",2020-12-27,1477,3
"NS",2020-12-28,1478,1
"NS",2020-12-29,1480,2
"NS",2020-12-30,1483,3
"NS",2020-12-31,1486,3
"NS",2021-01-01,1497,11
"NS",2021-01-02,1499,2
"NS",2021-01-03,1501,2
"NS",2021-01-04,1505,4
"NS",2021-01-05,1508,3
"NS",2021-01-06,1520,12
"NS",2021-01-07,1524,4
"NS",2021-01-08,1526,2
"NS",2021-01-09,1528,2
"NS",2021-01-10,1528,0
"NS",2021-01-11,1533,5
"NS",2021-01-12,1534,1
"NS",2021-01-13,1542,8
"NS",2021-01-14,1548,6
"NS",2021-01-15,1550,2
"NS",2021-01-16,1554,4
"NS",2021-01-17,1557,3
"NS",2021-01-18,1557,0
"NS",2021-01-19,1561,4
"NS",2021-01-20,1564,3
"NS",2021-01-21,1566,2
"NS",2021-01-22,1570,4
"NS",2021-01-23,1571,1
"NS",2021-01-24,1571,0
"NS",2021-01-25,1571,0
"NS",2021-01-26,1572,1
"NS",2021-01-27,1576,4
"NS",2021-01-28,1576,0
"NS",2021-01-29,1577,1
"NS",2021-01-30,1580,3
"NS",2021-01-31,1580,0
"NT",2020-01-31,0,0
"NT",2020-02-01,0,0
"NT",2020-02-02,0,0
"NT",2020-02-03,0,0
"NT",2020-02-04,0,0
"NT",2020-02-05,0,0
"NT",2020-02-06,0,0
"NT",2020-02-07,0,0
"NT",2020-02-08,0,0
"NT",2020-02-09,0,0
"NT",2020-02-10,0,0
"NT",2020-02-11,0,0
"NT",2020-02-12,0,0
"NT",2020-02-13,0,0
"NT",2020-02-14,0,0
"NT",2020-02-15,0,0
"NT",2020-02-16,0,0
"NT",2020-02-17,0,0
"NT",2020-02-18,0,0
"NT",2020-02-19,0,0
"NT",2020-02-20,0,0
"NT",2020-02-21,0,0
"NT",2020-02-22,0,0
"NT",2020-02-23,0,0
"NT",2020-02-24,0,0
"NT",2020-02-25,0,0
"NT",2020-02-26,0,0
"NT",2020-02-27,0,0
"NT",2020-02-28,0,0
"NT",2020-02-29,0,0
"NT",2020-03-01,0,0
"NT",2020-03-02,0,0
"NT",2020-03-03,0,0
"NT",2020-03-04,0,0
"NT",2020-03-05,0,0
"NT",2020-03-06,0,0
"NT",2020-03-07,0,0
"NT",2020-03-08,0,0
"NT",2020-03-09,0,0
"NT",2020-03-10,0,0
"NT",2020-03-11,0,0
"NT",2020-03-12,0,0
"NT",2020-03-13,0,0
"NT",2020-03-14,0,0
"NT",2020-03-15,0,0
"NT",2020-03-16,0,0
"NT",2020-03-17,0,0
"NT",2020-03-18,0,0
"NT",2020-03-19,0,0
"NT",2020-03-20,0,0
"NT",2020-03-21,1,1
"NT",2020-03-22,1,0
"NT",2020-03-23,1,0
"NT",2020-03-24,1,0
"NT",2020-03-25,1,0
"NT",2020-03-26,1,0
"NT",2020-03-27,1,0
"NT",2020-03-28,1,0
"NT",2020-03-29,1,0
"NT",2020-03-30,1,0
"NT",2020-03-31,1,0
"NT",2020-04-01,2,1
"NT",2020-04-02,2,0
"NT",2020-04-03,4,2
"NT",2020-04-04,4,0
"NT",2020-04-05,4,0
"NT",2020-04-06,5,1
"NT",2020-04-07,5,0
"NT",2020-04-08,5,0
"NT",2020-04-09,5,0
"NT",2020-04-10,5,0
"NT",2020-04-11,5,0
"NT",2020-04-12,5,0
"NT",2020-04-13,5,0
"NT",2020-04-14,5,0
"NT",2020-04-15,5,0
"NT",2020-04-16,5,0
"NT",2020-04-17,5,0
"NT",2020-04-18,5,0
"NT",2020-04-19,5,0
"NT",2020-04-20,5,0
"NT",2020-04-21,5,0
"NT",2020-04-22,5,0
"NT",2020-04-23,5,0
"NT",2020-04-24,5,0
"NT",2020-04-25,5,0
"NT",2020-04-26,5,0
"NT",2020-04-27,5,0
"NT",2020-04-28,5,0
"NT",2020-04-29,5,0
"NT",2020-04-30,5,0
"NT",2020-05-01,5,0
"NT",2020-05-02,5,0
"NT",2020-05-03,5,0
"NT",2020-05-04,5,0
"NT",2020-05-05,5,0
"NT",2020-05-06,5,0
"NT",2020-05-07,5,0
"NT",2020-05-08,5,0
"NT",2020-05-09,5,0
"NT",2020-05-10,5,0
"NT",2020-05-11,5,0
"NT",2020-05-12,5,0
"NT",2020-05-13,5,0
"NT",2020-05-14,5,0
"NT",2020-05-15,5,0
"NT",2020-05-16,5,0
"NT",2020-05-17,5,0
"NT",2020-05-18,5,0
"NT",2020-05-19,5,0
"NT",2020-05-20,5,0
"NT",2020-05-21,5,0
"NT",2020-05-22,5,0
"NT",2020-05-23,5,0
"NT",2020-05-24,5,0
"NT",2020-05-25,5,0
"NT",2020-05-26,5,0
"NT",2020-05-27,5,0
"NT",2020-05-28,5,0
"NT",2020-05-29,5,0
"NT",2020-05-30,5,0
"NT",2020-05-31,5,0
"NT",2020-06-01,5,0
"NT",2020-06-02,5,0
"NT",2020-06-03,5,0
"NT",2020-06-04,5,0
"NT",2020-06-05,5,0
"NT",2020-06-06,5,0
"NT",2020-06-07,5,0
"NT",2020-06-08,5,0
"NT",2020-06-09,5,0
"NT",2020-06-10,5,0
"NT",2020-06-11,5,0
"NT",2020-06-12,5,0
"NT",2020-06-13,5,0
"NT",2020-06-14,5,0
"NT",2020-06-15,5,0
"NT",2020-06-16,5,0
"NT",2020-06-17,5,0
"NT",2020-06-18,5,0
"NT",2020-06-19,5,0
"NT",2020-06-20,5,0
"NT",2020-06-21,5,0
"NT",2020-06-22,5,0
"NT",2020-06-23,5,0
"NT",2020-06-24,5,0
"NT",2020-06-25,5,0
"NT",2020-06-26,5,0
"NT",2020-06-27,5,0
"NT",2020-06-28,5,0
"NT",2020-06-29,5,0
"NT",2020-06-30,5,0
"NT",2020-07-01,5,0
"NT",2020-07-02,5,0
"NT",2020-07-03,5,0
"NT",2020-07-04,5,0
"NT",2020-07-05,5,0
"NT",2020-07-06,5,0
"NT",2020-07-07,5,0
"NT",2020-07-08,5,0
"NT",2020-07-09,5,0
"NT",2020-07-10,5,0
"NT",2020-07-11,5,0
"NT",2020-07-12,5,0
"NT",2020-07-13,5,0
"NT",2020-07-14,5,0
"NT",2020-07-15,5,0
"NT",2020-07-16,5,0
"NT",2020-07-17,5,0
"NT",2020-07-18,5,0
"NT",2020-07-19,5,0
"NT",2020-07-20,5,0
"NT",2020-07-21,5,0
"NT",2020-07-22,5,0
"NT",2020-07-23,5,0
"NT",2020-07-24,5,0
"NT",2020-07-25,5,0
"NT",2020-07-26,5,0
"NT",2020-07-27,5,0
"NT",2020-07-28,5,0
"NT",2020-07-29,5,0
"NT",2020-07-30,5,0
"NT",2020-07-31,5,0
"NT",2020-08-01,5,0
"NT",2020-08-02,5,0
"NT",2020-08-03,5,0
"NT",2020-08-04,5,0
"NT",2020-08-05,5,0
"NT",2020-08-06,5,0
"NT",2020-08-07,5,0
"NT",2020-08-08,5,0
"NT",2020-08-09,5,0
"NT",2020-08-10,5,0
"NT",2020-08-11,5,0
"NT",2020-08-12,5,0
"NT",2020-08-13,5,0
"NT",2020-08-14,5,0
"NT",2020-08-15,5,0
"NT",2020-08-16,5,0
"NT",2020-08-17,5,0
"NT",2020-08-18,5,0
"NT",2020-08-19,5,0
"NT",2020-08-20,5,0
"NT",2020-08-21,5,0
"NT",2020-08-22,5,0
"NT",2020-08-23,5,0
"NT",2020-08-24,5,0
"NT",2020-08-25,5,0
"NT",2020-08-26,5,0
"NT",2020-08-27,5,0
"NT",2020-08-28,5,0
"NT",2020-08-29,5,0
"NT",2020-08-30,5,0
"NT",2020-08-31,5,0
"NT",2020-09-01,5,0
"NT",2020-09-02,5,0
"NT",2020-09-03,5,0
"NT",2020-09-04,5,0
"NT",2020-09-05,5,0
"NT",2020-09-06,5,0
"NT",2020-09-07,5,0
"NT",2020-09-08,5,0
"NT",2020-09-09,5,0
"NT",2020-09-10,5,0
"NT",2020-09-11,5,0
"NT",2020-09-12,5,0
"NT",2020-09-13,5,0
"NT",2020-09-14,5,0
"NT",2020-09-15,5,0
"NT",2020-09-16,5,0
"NT",2020-09-17,5,0
"NT",2020-09-18,5,0
"NT",2020-09-19,5,0
"NT",2020-09-20,5,0
"NT",2020-09-21,5,0
"NT",2020-09-22,5,0
"NT",2020-09-23,5,0
"NT",2020-09-24,5,0
"NT",2020-09-25,5,0
"NT",2020-09-26,5,0
"NT",2020-09-27,5,0
"NT",2020-09-28,5,0
"NT",2020-09-29,5,0
"NT",2020-09-30,5,0
"NT",2020-10-01,5,0
"NT",2020-10-02,5,0
"NT",2020-10-03,5,0
"NT",2020-10-04,5,0
"NT",2020-10-05,5,0
"NT",2020-10-06,5,0
"NT",2020-10-07,5,0
"NT",2020-10-08,5,0
"NT",2020-10-09,5,0
"NT",2020-10-10,5,0
"NT",2020-10-11,5,0
"NT",2020-10-12,5,0
"NT",2020-10-13,5,0
"NT",2020-10-14,5,0
"NT",2020-10-15,5,0
"NT",2020-10-16,5,0
"NT",2020-10-17,5,0
"NT",2020-10-18,5,0
"NT",2020-10-19,5,0
"NT",2020-10-20,5,0
"NT",2020-10-21,8,3
"NT",2020-10-22,8,0
"NT",2020-10-23,9,1
"NT",2020-10-24,9,0
"NT",2020-10-25,9,0
"NT",2020-10-26,9,0
"NT",2020-10-27,9,0
"NT",2020-10-28,9,0
"NT",2020-10-29,10,1
"NT",2020-10-30,10,0
"NT",2020-10-31,10,0
"NT",2020-11-01,10,0
"NT",2020-11-02,10,0
"NT",2020-11-03,10,0
"NT",2020-11-04,10,0
"NT",2020-11-05,10,0
"NT",2020-11-06,10,0
"NT",2020-11-07,10,0
"NT",2020-11-08,10,0
"NT",2020-11-09,10,0
"NT",2020-11-10,10,0
"NT",2020-11-11,11,1
"NT",2020-11-12,11,0
"NT",2020-11-13,15,4
"NT",2020-11-14,15,0
"NT",2020-11-15,15,0
"NT",2020-11-16,15,0
"NT",2020-11-17,15,0
"NT",2020-11-18,15,0
"NT",2020-11-19,15,0
"NT",2020-11-20,15,0
"NT",2020-11-21,15,0
"NT",2020-11-22,15,0
"NT",2020-11-23,15,0
"NT",2020-11-24,15,0
"NT",2020-11-25,15,0
"NT",2020-11-26,15,0
"NT",2020-11-27,15,0
"NT",2020-11-28,15,0
"NT",2020-11-29,15,0
"NT",2020-11-30,15,0
"NT",2020-12-01,15,0
"NT",2020-12-02,15,0
"NT",2020-12-03,15,0
"NT",2020-12-04,15,0
"NT",2020-12-05,15,0
"NT",2020-12-06,15,0
"NT",2020-12-07,15,0
"NT",2020-12-08,15,0
"NT",2020-12-09,15,0
"NT",2020-12-10,15,0
"NT",2020-12-11,20,5
"NT",2020-12-12,21,1
"NT",2020-12-13,21,0
"NT",2020-12-14,21,0
"NT",2020-12-15,22,1
"NT",2020-12-16,22,0
"NT",2020-12-17,23,1
"NT",2020-12-18,24,1
"NT",2020-12-19,24,0
"NT",2020-12-20,24,0
"NT",2020-12-21,24,0
"NT",2020-12-22,24,0
"NT",2020-12-23,24,0
"NT",2020-12-24,24,0
"NT",2020-12-25,24,0
"NT",2020-12-26,24,0
"NT",2020-12-27,24,0
"NT",2020-12-28,24,0
"NT",2020-12-29,24,0
"NT",2020-12-30,24,0
"NT",2020-12-31,24,0
"NT",2021-01-01,24,0
"NT",2021-01-02,24,0
"NT",2021-01-03,24,0
"NT",2021-01-04,24,0
"NT",2021-01-05,24,0
"NT",2021-01-06,24,0
"NT",2021-01-07,24,0
"NT",2021-01-08,24,0
"NT",2021-01-09,24,0
"NT",2021-01-10,24,0
"NT",2021-01-11,24,0
"NT",2021-01-12,24,0
"NT",2021-01-13,24,0
"NT",2021-01-14,24,0
"NT",2021-01-15,25,1
"NT",2021-01-16,25,0
"NT",2021-01-17,28,3
"NT",2021-01-18,28,0
"NT",2021-01-19,30,2
"NT",2021-01-20,30,0
"NT",2021-01-21,31,1
"NT",2021-01-22,31,0
"NT",2021-01-23,31,0
"NT",2021-01-24,31,0
"NT",2021-01-25,31,0
"NT",2021-01-26,31,0
"NT",2021-01-27,31,0
"NT",2021-01-28,31,0
"NT",2021-01-29,31,0
"NT",2021-01-30,31,0
"NT",2021-01-31,31,0
"NU",2020-01-31,0,0
"NU",2020-02-01,0,0
"NU",2020-02-02,0,0
"NU",2020-02-03,0,0
"NU",2020-02-04,0,0
"NU",2020-02-05,0,0
"NU",2020-02-06,0,0
"NU",2020-02-07,0,0
"NU",2020-02-08,0,0
"NU",2020-02-09,0,0
"NU",2020-02-10,0,0
"NU",2020-02-11,0,0
"NU",2020-02-12,0,0
"NU",2020-02-13,0,0
"NU",2020-02-14,0,0
"NU",2020-02-15,0,0
"NU",2020-02-16,0,0
"NU",2020-02-17,0,0
"NU",2020-02-18,0,0
"NU",2020-02-19,0,0
"NU",2020-02-20,0,0
"NU",2020-02-21,0,0
"NU",2020-02-22,0,0
"NU",2020-02-23,0,0
"NU",2020-02-24,0,0
"NU",2020-02-25,0,0
"NU",2020-02-26,0,0
"NU",2020-02-27,0,0
"NU",2020-02-28,0,0
"NU",2020-02-29,0,0
"NU",2020-03-01,0,0
"NU",2020-03-02,0,0
"NU",2020-03-03,0,0
"NU",2020-03-04,0,0
"NU",2020-03-05,0,0
"NU",2020-03-06,0,0
"NU",2020-03-07,0,0
"NU",2020-03-08,0,0
"NU",2020-03-09,0,0
"NU",2020-03-10,0,0
"NU",2020-03-11,0,0
"NU",2020-03-12,0,0
"NU",2020-03-13,0,0
"NU",2020-03-14,0,0
"NU",2020-03-15,0,0
"NU",2020-03-16,0,0
"NU",2020-03-17,0,0
"NU",2020-03-18,0,0
"NU",2020-03-19,0,0
"NU",2020-03-20,0,0
"NU",2020-03-21,0,0
"NU",2020-03-22,0,0
"NU",2020-03-23,0,0
"NU",2020-03-24,0,0
"NU",2020-03-25,0,0
"NU",2020-03-26,0,0
"NU",2020-03-27,0,0
"NU",2020-03-28,0,0
"NU",2020-03-29,0,0
"NU",2020-03-30,0,0
"NU",2020-03-31,0,0
"NU",2020-04-01,0,0
"NU",2020-04-02,0,0
"NU",2020-04-03,0,0
"NU",2020-04-04,0,0
"NU",2020-04-05,0,0
"NU",2020-04-06,0,0
"NU",2020-04-07,0,0
"NU",2020-04-08,0,0
"NU",2020-04-09,0,0
"NU",2020-04-10,0,0
"NU",2020-04-11,0,0
"NU",2020-04-12,0,0
"NU",2020-04-13,0,0
"NU",2020-04-14,0,0
"NU",2020-04-15,0,0
"NU",2020-04-16,0,0
"NU",2020-04-17,0,0
"NU",2020-04-18,0,0
"NU",2020-04-19,0,0
"NU",2020-04-20,0,0
"NU",2020-04-21,0,0
"NU",2020-04-22,0,0
"NU",2020-04-23,0,0
"NU",2020-04-24,0,0
"NU",2020-04-25,0,0
"NU",2020-04-26,0,0
"NU",2020-04-27,0,0
"NU",2020-04-28,0,0
"NU",2020-04-29,0,0
"NU",2020-04-30,0,0
"NU",2020-05-01,0,0
"NU",2020-05-02,0,0
"NU",2020-05-03,0,0
"NU",2020-05-04,0,0
"NU",2020-05-05,0,0
"NU",2020-05-06,0,0
"NU",2020-05-07,0,0
"NU",2020-05-08,0,0
"NU",2020-05-09,0,0
"NU",2020-05-10,0,0
"NU",2020-05-11,0,0
"NU",2020-05-12,0,0
"NU",2020-05-13,0,0
"NU",2020-05-14,0,0
"NU",2020-05-15,0,0
"NU",2020-05-16,0,0
"NU",2020-05-17,0,0
"NU",2020-05-18,0,0
"NU",2020-05-19,0,0
"NU",2020-05-20,0,0
"NU",2020-05-21,0,0
"NU",2020-05-22,0,0
"NU",2020-05-23,0,0
"NU",2020-05-24,0,0
"NU",2020-05-25,0,0
"NU",2020-05-26,0,0
"NU",2020-05-27,0,0
"NU",2020-05-28,0,0
"NU",2020-05-29,0,0
"NU",2020-05-30,0,0
"NU",2020-05-31,0,0
"NU",2020-06-01,0,0
"NU",2020-06-02,0,0
"NU",2020-06-03,0,0
"NU",2020-06-04,0,0
"NU",2020-06-05,0,0
"NU",2020-06-06,0,0
"NU",2020-06-07,0,0
"NU",2020-06-08,0,0
"NU",2020-06-09,0,0
"NU",2020-06-10,0,0
"NU",2020-06-11,0,0
"NU",2020-06-12,0,0
"NU",2020-06-13,0,0
"NU",2020-06-14,0,0
"NU",2020-06-15,0,0
"NU",2020-06-16,0,0
"NU",2020-06-17,0,0
"NU",2020-06-18,0,0
"NU",2020-06-19,0,0
"NU",2020-06-20,0,0
"NU",2020-06-21,0,0
"NU",2020-06-22,0,0
"NU",2020-06-23,0,0
"NU",2020-06-24,0,0
"NU",2020-06-25,0,0
"NU",2020-06-26,0,0
"NU",2020-06-27,0,0
"NU",2020-06-28,0,0
"NU",2020-06-29,0,0
"NU",2020-06-30,0,0
"NU",2020-07-01,0,0
"NU",2020-07-02,0,0
"NU",2020-07-03,0,0
"NU",2020-07-04,0,0
"NU",2020-07-05,0,0
"NU",2020-07-06,0,0
"NU",2020-07-07,0,0
"NU",2020-07-08,0,0
"NU",2020-07-09,0,0
